danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name_songs,artists
0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,audio_features,225xvV8r1yKMHErSWivnow,spotify:track:225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/tracks/225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/audio-analysis/225xvV8r1yKMHErSWivnow,298760,4,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76E-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4,Kiss Me,Sixpence None The Richer
0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31E-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040,4,Nothing Compares 2 U,Sinéad O'Connor
0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61E-06,0.0811,0.513,155.667,audio_features,6vrUTGn5p8IrfTZ0J6sIVM,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM,https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM,289907,3,Iris,The Goo Goo Dolls
0.461,0.448,7,-10.665,1,0.0246,0.161,1.18E-06,0.0811,0.418,173.86,audio_features,0gcjc7Vt5xtcfmJgf6g2IO,spotify:track:0gcjc7Vt5xtcfmJgf6g2IO,https://api.spotify.com/v1/tracks/0gcjc7Vt5xtcfmJgf6g2IO,https://api.spotify.com/v1/audio-analysis/0gcjc7Vt5xtcfmJgf6g2IO,256827,4,When You Say Nothing At All,Ronan Keating
0.728,0.454,0,-9.281,1,0.0278,0.512,1.39E-06,0.0831,0.323,130.368,audio_features,6G41H0Zd0kQ1WXWDoEotoJ,spotify:track:6G41H0Zd0kQ1WXWDoEotoJ,https://api.spotify.com/v1/tracks/6G41H0Zd0kQ1WXWDoEotoJ,https://api.spotify.com/v1/audio-analysis/6G41H0Zd0kQ1WXWDoEotoJ,241160,4,Time After Time,Cyndi Lauper
0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4,Wonderful Tonight,Eric Clapton
0.581,0.651,7,-5.617,1,0.0392,0.143,1.05E-05,0.107,0.146,151.959,audio_features,24Gxm7Eh7tO83E26LG0CsY,spotify:track:24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/tracks/24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/audio-analysis/24Gxm7Eh7tO83E26LG0CsY,264600,4,Hero,Enrique Iglesias
0.429,0.18,10,-10.694,1,0.0551,0.864,4.40E-06,0.104,0.485,170.645,audio_features,1qzHqfvKrZWo6dVHM1dXrj,spotify:track:1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/tracks/1qzHqfvKrZWo6dVHM1dXrj,https://api.spotify.com/v1/audio-analysis/1qzHqfvKrZWo6dVHM1dXrj,154800,3,Turn Me On,Norah Jones
0.581,0.687,6,-5.4,1,0.105,0.229,0,0.109,0.187,76.014,audio_features,1Omt5bfz1tZUCqd26HxbS0,spotify:track:1Omt5bfz1tZUCqd26HxbS0,https://api.spotify.com/v1/tracks/1Omt5bfz1tZUCqd26HxbS0,https://api.spotify.com/v1/audio-analysis/1Omt5bfz1tZUCqd26HxbS0,240600,4,Beyond,Leon Bridges
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34E-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4,Put Your Records On,Corinne Bailey Rae
0.77,0.475,7,-9.512,1,0.159,0.0561,4.72E-06,0.0607,0.473,82.511,audio_features,1ckU1EhAO0Nr73QYw24SWJ,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ,261573,4,My Love Is Your Love,Whitney Houston
0.376,0.119,1,-17.643,1,0.0431,0.918,0.0321,0.156,0.0752,122.679,audio_features,5Yo8iKcDFk5aJ2Pntaz8UH,spotify:track:5Yo8iKcDFk5aJ2Pntaz8UH,https://api.spotify.com/v1/tracks/5Yo8iKcDFk5aJ2Pntaz8UH,https://api.spotify.com/v1/audio-analysis/5Yo8iKcDFk5aJ2Pntaz8UH,162973,4,You Are So Beautiful,Joe Cocker
0.641,0.552,1,-5.423,0,0.0283,0.027,4.63E-06,0.148,0.152,90.098,audio_features,0mZ5GyrHG908lqrHaTw4hi,spotify:track:0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/tracks/0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/audio-analysis/0mZ5GyrHG908lqrHaTw4hi,254524,4,No One,Alicia Keys
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4,Every Breath You Take,The Police
0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141,audio_features,7wuJGgpTNzbUyn26IOY6rj,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,267360,4,Total Eclipse of the Heart,Bonnie Tyler
0.526,0.436,1,-6.02,1,0.0232,0.0981,7.69E-06,0.118,0.286,96.903,audio_features,4aOYzIRv0jl8VShCWZr1hA,spotify:track:4aOYzIRv0jl8VShCWZr1hA,https://api.spotify.com/v1/tracks/4aOYzIRv0jl8VShCWZr1hA,https://api.spotify.com/v1/audio-analysis/4aOYzIRv0jl8VShCWZr1hA,175693,3,When a Man Loves a Woman - 2000 Remaster,Percy Sledge
0.438,0.606,7,-6.549,1,0.0305,0.3,4.49E-06,0.0754,0.266,133.822,audio_features,3Nf8oGn1okobzjDcFCvT6n,spotify:track:3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/tracks/3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/audio-analysis/3Nf8oGn1okobzjDcFCvT6n,240760,4,I'll Stand by You,Pretenders
0.526,0.365,1,-12.605,1,0.028,0.0775,1.35E-05,0.0618,0.253,131.253,audio_features,6eBK3edMW7bEzecF1eCezc,spotify:track:6eBK3edMW7bEzecF1eCezc,https://api.spotify.com/v1/tracks/6eBK3edMW7bEzecF1eCezc,https://api.spotify.com/v1/audio-analysis/6eBK3edMW7bEzecF1eCezc,394133,4,(Everything I Do) I Do It For You,Bryan Adams
0.393,0.601,4,-6.075,1,0.0298,0.142,1.88E-05,0.13,0.306,150.039,audio_features,6ZczpQ30czzU2lI8FTMzUg,spotify:track:6ZczpQ30czzU2lI8FTMzUg,https://api.spotify.com/v1/tracks/6ZczpQ30czzU2lI8FTMzUg,https://api.spotify.com/v1/audio-analysis/6ZczpQ30czzU2lI8FTMzUg,267414,4,Angels - 2004 Mix,Robbie Williams
0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.399,78.989,audio_features,5MoDQWMDMaAGDEiWsJfeCi,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027,3,Eternal Flame,The Bangles
0.297,0.364,10,-9.261,1,0.0305,0.813,0.000761,0.0976,0.149,122.598,audio_features,67HKtdqchK0rmODxsBeWT8,spotify:track:67HKtdqchK0rmODxsBeWT8,https://api.spotify.com/v1/tracks/67HKtdqchK0rmODxsBeWT8,https://api.spotify.com/v1/audio-analysis/67HKtdqchK0rmODxsBeWT8,240000,4,Can You Feel The Love Tonight,Elton John
0.428,0.276,4,-11.729,1,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,audio_features,33LC84JgLvK2KuW43MfaNq,spotify:track:33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/tracks/33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/audio-analysis/33LC84JgLvK2KuW43MfaNq,280000,1,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion
0.599,0.614,0,-6.11,1,0.0357,0.319,4.70E-05,0.129,0.664,168.07,audio_features,2ntpyUU3itxHWcJnOJmVic,spotify:track:2ntpyUU3itxHWcJnOJmVic,https://api.spotify.com/v1/tracks/2ntpyUU3itxHWcJnOJmVic,https://api.spotify.com/v1/audio-analysis/2ntpyUU3itxHWcJnOJmVic,276289,4,Truly Madly Deeply,Savage Garden
0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,audio_features,5RgFlk1fcClZd0Y4SGYhqH,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,https://api.spotify.com/v1/tracks/5RgFlk1fcClZd0Y4SGYhqH,https://api.spotify.com/v1/audio-analysis/5RgFlk1fcClZd0Y4SGYhqH,201373,3,She's Always a Woman,Billy Joel
0.493,0.59,0,-5.814,0,0.0392,0.339,0,0.121,0.502,169.908,audio_features,2IMIbiJlbi0pIs3FBpKFhS,spotify:track:2IMIbiJlbi0pIs3FBpKFhS,https://api.spotify.com/v1/tracks/2IMIbiJlbi0pIs3FBpKFhS,https://api.spotify.com/v1/audio-analysis/2IMIbiJlbi0pIs3FBpKFhS,226387,4,Warwick Avenue,Duffy
0.711,0.292,4,-15.523,0,0.037,0.313,0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4,Fast Car,Tracy Chapman
0.541,0.401,0,-10.499,1,0.0365,0.576,0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160,3,I Have Nothing,Whitney Houston
0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,audio_features,3LmvfNUQtglbTrydsdIqFU,spotify:track:3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,201400,4,We Belong Together,Mariah Carey
0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,audio_features,1hZJcuz9iMoz6tLkFlIaUy,spotify:track:1hZJcuz9iMoz6tLkFlIaUy,https://api.spotify.com/v1/tracks/1hZJcuz9iMoz6tLkFlIaUy,https://api.spotify.com/v1/audio-analysis/1hZJcuz9iMoz6tLkFlIaUy,264213,4,Take My Breath Away,Berlin
0.772,0.371,5,-5.743,0,0.0348,0.744,0,0.167,0.684,96.574,audio_features,6nLvaCZFR1wEzW3sIKpsnr,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr,233733,4,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse
0.547,0.693,0,-8.786,1,0.0353,9.24E-05,5.46E-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227,4,Save Tonight,Eagle-Eye Cherry
0.436,0.557,0,-5.295,1,0.03,0.209,0,0.143,0.326,84.104,audio_features,4Xvcx48q8khat7M1YUYaYW,spotify:track:4Xvcx48q8khat7M1YUYaYW,https://api.spotify.com/v1/tracks/4Xvcx48q8khat7M1YUYaYW,https://api.spotify.com/v1/audio-analysis/4Xvcx48q8khat7M1YUYaYW,211400,4,You Make It Real,James Morrison
0.558,0.451,9,-6.163,1,0.0388,0.292,0,0.101,0.238,150.008,audio_features,5SIe3gy33G2i0oMexandjR,spotify:track:5SIe3gy33G2i0oMexandjR,https://api.spotify.com/v1/tracks/5SIe3gy33G2i0oMexandjR,https://api.spotify.com/v1/audio-analysis/5SIe3gy33G2i0oMexandjR,265382,4,Take Me Home,Jess Glynne
0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,audio_features,4WUnM4KNZ0kjp0CUeoyOnS,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/tracks/4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/audio-analysis/4WUnM4KNZ0kjp0CUeoyOnS,259853,4,I Swear,All-4-One
0.583,0.545,2,-11.698,0,0.0351,0.232,0,0.133,0.801,153.249,audio_features,2R7858bg0GHuBBxjTyOL7N,spotify:track:2R7858bg0GHuBBxjTyOL7N,https://api.spotify.com/v1/tracks/2R7858bg0GHuBBxjTyOL7N,https://api.spotify.com/v1/audio-analysis/2R7858bg0GHuBBxjTyOL7N,302600,4,Careless Whisper,George Michael
0.582,0.528,3,-6.78,1,0.0351,0.265,0,0.107,0.5,133.828,audio_features,3x2ksaXI6EZUWidE2BiLXy,spotify:track:3x2ksaXI6EZUWidE2BiLXy,https://api.spotify.com/v1/tracks/3x2ksaXI6EZUWidE2BiLXy,https://api.spotify.com/v1/audio-analysis/3x2ksaXI6EZUWidE2BiLXy,212224,4,You're Still The One,Shania Twain
0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4,With Or Without You,U2
0.315,0.296,5,-13.262,1,0.0315,0.771,0,0.702,0.435,173.509,audio_features,4LloVtxNZpeh7q7xdi1DQc,spotify:track:4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/tracks/4LloVtxNZpeh7q7xdi1DQc,https://api.spotify.com/v1/audio-analysis/4LloVtxNZpeh7q7xdi1DQc,263573,4,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4,Purple Rain,Prince
0.605,0.704,5,-6.564,1,0.0476,0.241,0,0.137,0.4,80.925,audio_features,6xM8oBy40nK1rOd8WmoOPx,spotify:track:6xM8oBy40nK1rOd8WmoOPx,https://api.spotify.com/v1/tracks/6xM8oBy40nK1rOd8WmoOPx,https://api.spotify.com/v1/audio-analysis/6xM8oBy40nK1rOd8WmoOPx,220413,4,Last Request,Paolo Nutini
0.477,0.471,6,-10.036,1,0.0277,0.193,1.76E-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4,I Want to Know What Love Is - 1999 Remaster,Foreigner
0.51,0.619,4,-12.806,1,0.037,0.17,1.06E-06,0.0664,0.823,129.482,audio_features,64tCsJOa1BkDS09PuqTEy6,spotify:track:64tCsJOa1BkDS09PuqTEy6,https://api.spotify.com/v1/tracks/64tCsJOa1BkDS09PuqTEy6,https://api.spotify.com/v1/audio-analysis/64tCsJOa1BkDS09PuqTEy6,159760,4,Be My Baby,The Ronettes
0.476,0.381,5,-10.238,0,0.0342,0.727,0,0.0614,0.33,121.948,audio_features,3gsCAGsWr6pUm1Vy7CPPob,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4,Killing Me Softly With His Song,Roberta Flack
0.484,0.312,2,-13.522,1,0.0535,0.724,1.65E-06,0.0601,0.598,205.981,audio_features,4Y4Gd3ty8uut6Qw43c7yJc,spotify:track:4Y4Gd3ty8uut6Qw43c7yJc,https://api.spotify.com/v1/tracks/4Y4Gd3ty8uut6Qw43c7yJc,https://api.spotify.com/v1/audio-analysis/4Y4Gd3ty8uut6Qw43c7yJc,166827,4,(Sittin' On) the Dock of the Bay,Otis Redding
0.469,0.132,10,-14.001,1,0.0798,0.928,0,0.0873,0.36,66.989,audio_features,2ZA4uMlSZjaoWGFqP1tsLI,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/tracks/2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/audio-analysis/2ZA4uMlSZjaoWGFqP1tsLI,281467,3,Ordinary People,John Legend
0.8,0.418,8,-17.007,1,0.0668,0.0943,0.000203,0.0759,0.727,94.381,audio_features,7pwTNqKRrJlb0wd476AFO5,spotify:track:7pwTNqKRrJlb0wd476AFO5,https://api.spotify.com/v1/tracks/7pwTNqKRrJlb0wd476AFO5,https://api.spotify.com/v1/audio-analysis/7pwTNqKRrJlb0wd476AFO5,236693,4,Sexual Healing,Marvin Gaye
0.527,0.415,4,-11.451,0,0.122,0.457,1.72E-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,Ain't No Sunshine,Bill Withers
0.601,0.419,9,-10.59,1,0.0325,0.51,0.000732,0.141,0.478,133.205,audio_features,1FwlOJvpcuYN6Sj3qo070C,spotify:track:1FwlOJvpcuYN6Sj3qo070C,https://api.spotify.com/v1/tracks/1FwlOJvpcuYN6Sj3qo070C,https://api.spotify.com/v1/audio-analysis/1FwlOJvpcuYN6Sj3qo070C,212107,4,I Say a Little Prayer,Aretha Franklin
0.488,0.833,11,-3.876,1,0.0387,0.273,0,0.192,0.257,94.841,audio_features,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/tracks/6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/audio-analysis/6Qm9MaditCcx5V62rVHYqu,237440,4,A Thousand Miles,Vanessa Carlton
0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,audio_features,7Ewz6bJ97vUqk5HdkvguFQ,spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,https://api.spotify.com/v1/tracks/7Ewz6bJ97vUqk5HdkvguFQ,https://api.spotify.com/v1/audio-analysis/7Ewz6bJ97vUqk5HdkvguFQ,243360,4,Heaven,Bryan Adams
0.325,0.421,10,-8.859,1,0.0278,0.373,1.03E-06,0.126,0.39,104.146,audio_features,4oV4dVj0evVFhjPLvUz8w8,spotify:track:4oV4dVj0evVFhjPLvUz8w8,https://api.spotify.com/v1/tracks/4oV4dVj0evVFhjPLvUz8w8,https://api.spotify.com/v1/audio-analysis/4oV4dVj0evVFhjPLvUz8w8,197733,4,Mandy,Barry Manilow
0.461,0.275,10,-12.331,1,0.0259,0.745,0.000219,0.126,0.124,93.126,audio_features,0rt0dZ11FVsvprbarag5tk,spotify:track:0rt0dZ11FVsvprbarag5tk,https://api.spotify.com/v1/tracks/0rt0dZ11FVsvprbarag5tk,https://api.spotify.com/v1/audio-analysis/0rt0dZ11FVsvprbarag5tk,268293,4,"Endless Love - From ""The Endless Love"" Soundtrack",Lionel Richie
0.603,0.407,6,-11.667,1,0.0314,0.378,1.15E-06,0.0529,0.166,121.96,audio_features,0pkIJFV6mviH9dmBYsFwTM,spotify:track:0pkIJFV6mviH9dmBYsFwTM,https://api.spotify.com/v1/tracks/0pkIJFV6mviH9dmBYsFwTM,https://api.spotify.com/v1/audio-analysis/0pkIJFV6mviH9dmBYsFwTM,215110,4,Without You,Mariah Carey
0.459,0.179,4,-10.931,1,0.038,0.916,0,0.121,0.273,127.867,audio_features,7r4dwgu3hzR60pVulZ9IP9,spotify:track:7r4dwgu3hzR60pVulZ9IP9,https://api.spotify.com/v1/tracks/7r4dwgu3hzR60pVulZ9IP9,https://api.spotify.com/v1/audio-analysis/7r4dwgu3hzR60pVulZ9IP9,219045,4,Lay Me Down - Single Version,Sam Smith
0.561,0.136,5,-9.651,1,0.0471,0.886,0,0.133,0.3,119.447,audio_features,4yVeh5pRIrwizZUQ3JRwHM,spotify:track:4yVeh5pRIrwizZUQ3JRwHM,https://api.spotify.com/v1/tracks/4yVeh5pRIrwizZUQ3JRwHM,https://api.spotify.com/v1/audio-analysis/4yVeh5pRIrwizZUQ3JRwHM,277840,3,Just Be,Paloma Faith
0.553,0.614,1,-5.098,1,0.0306,0.764,0,0.0811,0.345,136.628,audio_features,0vB4Vd6PtkJSEnWsmqATnZ,spotify:track:0vB4Vd6PtkJSEnWsmqATnZ,https://api.spotify.com/v1/tracks/0vB4Vd6PtkJSEnWsmqATnZ,https://api.spotify.com/v1/audio-analysis/0vB4Vd6PtkJSEnWsmqATnZ,242679,4,Nothing's Gonna Change My Love for You,George Benson
0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,audio_features,61sQYdFNS6sEBYCyr1q5gn,spotify:track:61sQYdFNS6sEBYCyr1q5gn,https://api.spotify.com/v1/tracks/61sQYdFNS6sEBYCyr1q5gn,https://api.spotify.com/v1/audio-analysis/61sQYdFNS6sEBYCyr1q5gn,236773,3,I'll Make Love To You,Boyz II Men
0.636,0.264,6,-14.567,0,0.0263,0.593,4.22E-05,0.275,0.264,99.304,audio_features,1lx8ddGT5wCD6W2xmLeRKG,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467,3,Saving All My Love for You,Whitney Houston
0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,audio_features,0CsM8VGDi38kusMv3pxyj1,spotify:track:0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/tracks/0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/audio-analysis/0CsM8VGDi38kusMv3pxyj1,329147,4,True - Single Edit,Spandau Ballet
0.577,0.462,2,-7.989,1,0.0279,0.128,0,0.0822,0.258,128.303,audio_features,7BD50ATrF3Vab5FQy7vtK8,spotify:track:7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/tracks/7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/audio-analysis/7BD50ATrF3Vab5FQy7vtK8,266973,4,How Do I Live,LeAnn Rimes
0.601,0.504,5,-9.761,1,0.0284,0.31,0,0.137,0.564,78.986,audio_features,6vcdzohhBSbNdsZBh5IRpQ,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,https://api.spotify.com/v1/audio-analysis/6vcdzohhBSbNdsZBh5IRpQ,242267,4,Back for Good - Radio Mix,Take That
0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,audio_features,0815caqt2Lytro5EIzMufT,spotify:track:0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT,195493,3,You And Me,Lifehouse
0.737,0.543,8,-10.403,1,0.0374,0.0598,0.00993,0.103,0.255,112.017,audio_features,1sEDn0QkcjWGVoti0Da4kA,spotify:track:1sEDn0QkcjWGVoti0Da4kA,https://api.spotify.com/v1/tracks/1sEDn0QkcjWGVoti0Da4kA,https://api.spotify.com/v1/audio-analysis/1sEDn0QkcjWGVoti0Da4kA,265667,4,Babylon,David Gray
0.631,0.713,5,-7.124,1,0.0311,0.00204,0.000344,0.414,0.891,130.949,audio_features,3ZYO0HGRFFdAGeb8o7F9KC,spotify:track:3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/tracks/3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/audio-analysis/3ZYO0HGRFFdAGeb8o7F9KC,212907,4,"You're The First, The Last, My Everything - Single Version",Barry White
0.666,0.855,9,-5.051,0,0.0295,0.179,1.20E-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4,Losing My Religion,R.E.M.
0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,Under the Bridge,Red Hot Chili Peppers
0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3,Fade Into You,Mazzy Star
